Checked At UTC,Country,Channel Name,tvg-id,Availability,Test Result,Detail,Latency ms,Attempts,Stream Host,Stream URL
2026-08-30 10:13:30 UTC,Somalia,SNTV 2,SNTV2.so,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SNTV2.so
2026-08-30 10:13:30 UTC,Somalia,SNTV Daljir (576p),SNTVDaljir.so@SD,available,Failed,https://ap02.iqplay.tv:8082/iqb8002/s2tve/playlist.m3u8: Connection timed out,5232,2,ap02.iqplay.tv,https://ap02.iqplay.tv:8082/iqb8002/s2tve/playlist.m3u8
2026-08-30 10:13:30 UTC,Somalia,Somali National TV (576p),SomaliNationalTV.so@SD,available,Failed,https://ap02.iqplay.tv:8082/iqb8002/s4ne/playlist.m3u8: Connection timed out,5124,2,ap02.iqplay.tv,https://ap02.iqplay.tv:8082/iqb8002/s4ne/playlist.m3u8
2026-08-30 10:13:30 UTC,Somalia,Somaliland National TV,SomalilandNationalTV.so,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SomalilandNationalTV.so
2026-08-30 10:13:30 UTC,Somalia,STV Somalia,STVSomalia.so,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/STVSomalia.so
2026-08-30 10:13:30 UTC,Somalia,Voice of Somali TV,VoiceofSomaliTV.so,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/VoiceofSomaliTV.so
2026-08-30 10:13:30 UTC,Sudan,Al Alamiya 2,AlAlamiya2.sd@SD,available,Invalid stream,http://82.212.74.98:8000/live/7815.m3u8: Invalid data found when processing input,10684,2,82.212.74.98,http://82.212.74.98:8000/live/7815.m3u8
2026-08-30 10:13:30 UTC,Sudan,Al Gezira TV,AlGeziraTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlGeziraTV.sd
2026-08-30 10:13:30 UTC,Sudan,Al-Hilal TV,AlHilalTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlHilalTV.sd
2026-08-30 10:13:30 UTC,Sudan,Al-Merrikh TV,AlMerrikhTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlMerrikhTV.sd
2026-08-30 10:13:30 UTC,Sudan,Albalad TV,AlbaladTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlbaladTV.sd
2026-08-30 10:13:30 UTC,Sudan,Aleunwan 24,Aleunwan24.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Aleunwan24.sd
2026-08-30 10:13:30 UTC,Sudan,Alistijabah TV,AlistijabahTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlistijabahTV.sd
2026-08-30 10:13:30 UTC,Sudan,Alzarga TV,AlzargaTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlzargaTV.sd
2026-08-30 10:13:30 UTC,Sudan,Ashorooq TV,AshorooqTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AshorooqTV.sd
2026-08-30 10:13:30 UTC,Sudan,Blue Nile Channel,BlueNileChannel.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/BlueNileChannel.sd
2026-08-30 10:13:30 UTC,Sudan,Blue Nile Channel 2,BlueNileChannel2.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/BlueNileChannel2.sd
2026-08-30 10:13:30 UTC,Sudan,Dabanga TV (1080p),DabangaTV.sd@SD,available,Working,audio+video,624,1,hls.dabangasudan.org,https://hls.dabangasudan.org/hls/stream.m3u8
2026-08-30 10:13:30 UTC,Sudan,Kanon TV Sudan,KanonTVSudan.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/KanonTVSudan.sd
2026-08-30 10:13:30 UTC,Sudan,Karari TV,KarariTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/KarariTV.sd
2026-08-30 10:13:30 UTC,Sudan,Kassala TV,KassalaTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/KassalaTV.sd
2026-08-30 10:13:30 UTC,Sudan,Khartoum TV,KhartoumTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/KhartoumTV.sd
2026-08-30 10:13:30 UTC,Sudan,ML TV,MLTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/MLTV.sd
2026-08-30 10:13:30 UTC,Sudan,Nile River TV Channel,NileRiverTVChannel.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NileRiverTVChannel.sd
2026-08-30 10:13:30 UTC,Sudan,Red Sea Channel,RedSeaChannel.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/RedSeaChannel.sd
2026-08-30 10:13:30 UTC,Sudan,Shamalia TV,ShamaliaTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ShamaliaTV.sd
2026-08-30 10:13:30 UTC,Sudan,Sniper TV,SniperTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SniperTV.sd
2026-08-30 10:13:30 UTC,Sudan,Sudan Bukra,SudanBukra.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SudanBukra.sd
2026-08-30 10:13:30 UTC,Sudan,Sudan Drama,SudanDrama.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SudanDrama.sd
2026-08-30 10:13:30 UTC,Sudan,Sudan Edu TV,SudanEduTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SudanEduTV.sd
2026-08-30 10:13:30 UTC,Sudan,Sudan Music,SudanMusic.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SudanMusic.sd
2026-08-30 10:13:30 UTC,Sudan,Sudan Now 24,SudanNow24.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SudanNow24.sd
2026-08-30 10:13:30 UTC,Sudan,Sudan Sport,SudanSport.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SudanSport.sd
2026-08-30 10:13:30 UTC,Sudan,Sudan TV (360p),SudanTV.sd@SD,available,Working,audio+video,2941,1,cdn-globecast.akamaized.net,https://cdn-globecast.akamaized.net/live/eds/sudan_tv/hls_roku/index.m3u8
2026-08-30 10:13:30 UTC,Sudan,Sudania 24 TV,Sudania24TV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Sudania24TV.sd
2026-08-30 10:13:30 UTC,Sudan,TA Seti Almareefa,TASetiAlmareefa.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/TASetiAlmareefa.sd
2026-08-30 10:13:30 UTC,Sudan,Tayba TV,TaybaTV.sd,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/TaybaTV.sd
2026-08-30 10:13:30 UTC,Syria,Al-Khabar Tele Site,AlKhabarTeleSite.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlKhabarTeleSite.sy
2026-08-30 10:13:30 UTC,Syria,Al-Souriya TV (1080p),AlSouriyaTV.sy@HD,available,Working,audio+video,11777,1,shd-gcp-live.edgenextcdn.net,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-al-souriya-tv/e3150760fa5fd62776225433b8c3d406/index.m3u8
2026-08-30 10:13:30 UTC,Syria,Alalam News Channel Syria (1080p),AlalamNewsChannelSyria.sy@SD,available,Working,audio+video,1640,1,live2.alalam.ir,http://live2.alalam.ir/live/Alalam/index.m3u8
2026-08-30 10:13:30 UTC,Syria,Alikhbaria Syria (1080p),AlikhbariaSyria.sy@SD,available,Working,audio+video,1644,1,185.9.2.18,http://185.9.2.18/chid_423/index.m3u8
2026-08-30 10:13:30 UTC,Syria,Almahaliya TV,AlmahaliyaTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlmahaliyaTV.sy
2026-08-30 10:13:30 UTC,Syria,Althania (1080p),Althania.sy@SD,available,Working,audio+video,9119,1,live.kwikmotion.com,https://live.kwikmotion.com/syriatv02live/syriatv02.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,Syria,Alyaum Channel,AlyaumChannel.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlyaumChannel.sy
2026-08-30 10:13:30 UTC,Syria,ANN,ANN.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ANN.sy
2026-08-30 10:13:30 UTC,Syria,Damascus Radio (720p),DamascusRadio.sy@SD,available,Working,audio+video,7705,1,radiodamascus.ortas.live,https://radiodamascus.ortas.live/RDimshq/RDimshqLive/playlist.m3u8
2026-08-30 10:13:30 UTC,Syria,Halab Today TV (1080p),HalabTodayTV.sy@SD,available,Not found (404),https://halabtoday-live.lg.mncdn.com/halabtoday/livestream/playlist.m3u8: Server returned 404 Not Found,526,2,halabtoday-live.lg.mncdn.com,https://halabtoday-live.lg.mncdn.com/halabtoday/livestream/playlist.m3u8
2026-08-30 10:13:30 UTC,Syria,Massaya TV,MassayaTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/MassayaTV.sy
2026-08-30 10:13:30 UTC,Syria,Nour El-Sham,NourElSham.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NourElSham.sy
2026-08-30 10:13:30 UTC,Syria,Prime (1080p),Prime.sy@HD,available,Working,audio+video,3473,1,mn-nl.mncdn.com,https://mn-nl.mncdn.com/primetv/live/index.m3u8
2026-08-30 10:13:30 UTC,Syria,Radio Alkul TV,RadioAlkulTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/RadioAlkulTV.sy
2026-08-30 10:13:30 UTC,Syria,Raqqa TV,RaqqaTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/RaqqaTV.sy
2026-08-30 10:13:30 UTC,Syria,Rojava TV (1080p),RojavaTV.sy@SD,available,Working,audio+video,5663,1,hlspackager.akamaized.net,https://hlspackager.akamaized.net/live/DB/ROJAVA_HD/HLS/ROJAVA_HD.m3u8
2026-08-30 10:13:30 UTC,Syria,Ronahi TV (1080p),RonahiTV.sy@SD,available,Working,audio+video,5074,1,hlspackager.akamaized.net,https://hlspackager.akamaized.net/live/DB/RONAHI_TV/HLS/RONAHI_TV.m3u8
2026-08-30 10:13:30 UTC,Syria,Sama TV,SamaTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SamaTV.sy
2026-08-30 10:13:30 UTC,Syria,Sham FM TV,ShamFMTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ShamFMTV.sy
2026-08-30 10:13:30 UTC,Syria,Souryana Radio,SouryanaRadio.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SouryanaRadio.sy
2026-08-30 10:13:30 UTC,Syria,Souryana TV,SouryanaTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SouryanaTV.sy
2026-08-30 10:13:30 UTC,Syria,Syria Drama,SyriaDrama.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SyriaDrama.sy
2026-08-30 10:13:30 UTC,Syria,Syria Drama 24,SyriaDrama24.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SyriaDrama24.sy
2026-08-30 10:13:30 UTC,Syria,Syria One,SyriaOne.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SyriaOne.sy
2026-08-30 10:13:30 UTC,Syria,Syria Sports TV,SyriaSportsTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SyriaSportsTV.sy
2026-08-30 10:13:30 UTC,Syria,Syria TV (1080p),SyriaTV.sy@SD,available,Working,audio+video,8218,1,live.kwikmotion.com,https://live.kwikmotion.com/syriatvlive/syriatv.smil/playlist_dvr.m3u8
2026-08-30 10:13:30 UTC,Syria,Syrian Educational TV,SyrianEducationalTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SyrianEducationalTV.sy
2026-08-30 10:13:30 UTC,Syria,Syrian News Channel,SyrianNewsChannel.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SyrianNewsChannel.sy
2026-08-30 10:13:30 UTC,Syria,Ugarit TV,UgaritTV.sy,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/UgaritTV.sy
2026-08-30 10:13:30 UTC,Syria,Welat TV (1080i),WelatTV.sy@HD,available,Working,audio+video,2667,1,stream.badinan.xyz,https://stream.badinan.xyz/welat/tv/playlist.m3u8
2026-08-30 10:13:30 UTC,Tunisia,Al Insen TV,AlInsenTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlInsenTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Al Janoubiya TV,AlJanoubiyaTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlJanoubiyaTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Attessia TV,AttessiaTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AttessiaTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Baya TV,BayaTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/BayaTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Carthage+,CarthagePlus.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/CarthagePlus.tn
2026-08-30 10:13:30 UTC,Tunisia,CNB TV,CNBTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/CNBTV.tn
2026-08-30 10:13:30 UTC,Tunisia,El Watania 1 (1080i),ElWatania1.tn@SD,available,Working,audio+video,3931,1,sw1.tanitweb.net,https://sw1.tanitweb.net/TunisiaTV/_definst_/watania1/chunklist.m3u8
2026-08-30 10:13:30 UTC,Tunisia,El Watania 2 (1080p),ElWatania2.tn@SD,available,Working,audio+video,4577,1,sw1.tanitweb.net,https://sw1.tanitweb.net/TunisiaTV/_definst_/watania2/playlist.m3u8?DVR
2026-08-30 10:13:30 UTC,Tunisia,Elhiwar Ettounsi TV,ElhiwarEttounsiTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ElhiwarEttounsiTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Essaida TV,EssaidaTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/EssaidaTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Hannibal TV,HannibalTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/HannibalTV.tn
2026-08-30 10:13:30 UTC,Tunisia,IFM TV,IFMTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/IFMTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Jawhara TV (720p) [Not 24/7],JawharaTV.tn@SD,available,Invalid stream,http://streaming.toutech.net:1935/live/mp4:jawharafm.sdp/playlist.m3u8: Invalid data found when processing input,551,2,streaming.toutech.net,http://streaming.toutech.net:1935/live/mp4:jawharafm.sdp/playlist.m3u8
2026-08-30 10:13:30 UTC,Tunisia,Mosaique FM (1080p),MosaiqueFM.tn@SD,available,Working,audio+video,3849,1,webcam.mosaiquefm.net,https://webcam.mosaiquefm.net/mosatv/_definst_/studio/playlist.m3u8?DVR
2026-08-30 10:13:30 UTC,Tunisia,Nefzawa TV,NefzawaTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NefzawaTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Nessma El Jadida,NessmaElJadida.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NessmaElJadida.tn
2026-08-30 10:13:30 UTC,Tunisia,Radio Nationale Visuelle,RadioNationaleVisuelle.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/RadioNationaleVisuelle.tn
2026-08-30 10:13:30 UTC,Tunisia,Sahel TV,SahelTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SahelTV.tn
2026-08-30 10:13:30 UTC,Tunisia,SPLTV,SPLTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SPLTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Telvza TV,TelvzaTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/TelvzaTV.tn
2026-08-30 10:13:30 UTC,Tunisia,TT1,TT1.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/TT1.tn
2026-08-30 10:13:30 UTC,Tunisia,TunisiaShop TV,TunisiaShopTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/TunisiaShopTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Tunisie Immobilier TV,TunisieImmobilierTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/TunisieImmobilierTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Tunisna TV,TunisnaTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/TunisnaTV.tn
2026-08-30 10:13:30 UTC,Tunisia,Watania Educative,WataniaEducative.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/WataniaEducative.tn
2026-08-30 10:13:30 UTC,Tunisia,Zitouna TV,ZitounaTV.tn,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ZitounaTV.tn
2026-08-30 10:13:30 UTC,United Arab Emirates,3eesh Al Aan TV,3eeshAlAanTV.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/3eeshAlAanTV.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Abu Dhabi Emirates,AbuDhabiEmirates.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AbuDhabiEmirates.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Abu Dhabi Sports 1,AbuDhabiSports1.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AbuDhabiSports1.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Abu Dhabi Sports 2,AbuDhabiSports2.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AbuDhabiSports2.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Abu Dhabi Sports 3,AbuDhabiSports3.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AbuDhabiSports3.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Abu Dhabi Sports 4,AbuDhabiSports4.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AbuDhabiSports4.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Abu Dhabi TV,AbuDhabiTV.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AbuDhabiTV.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Abu Dhabi TV Europe,AbuDhabiTVEurope.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AbuDhabiTVEurope.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Ajman,Ajman.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Ajman.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Ajman TV (1080p),AjmanTV.ae@SD,available,Working,audio+video,9764,1,cdn1.logichost.in,https://cdn1.logichost.in/ajmantv/live/playlist.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Aan TV,AlAanTV.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlAanTV.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Arabiya Business (1080p),AlArabiyaBusiness.ae@SD,available,Working,audio+video,3711,1,live.alarabiya.net,https://live.alarabiya.net/alarabiapublish/aswaaq.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Arabiya Programs (1280p),AlArabiyaPrograms.ae@SD,available,Working,audio+video,3456,1,live.alarabiya.net,https://live.alarabiya.net/alarabiapublish/aaprograms.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Dafrah TV,AlDafrahTV.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlDafrahTV.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Mashhad,AlMashhad.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlMashhad.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Qamar TV (1080p),AlQamarTV.ae@SD,available,Working,audio+video,13449,1,streamer3.premio.link,https://streamer3.premio.link/alqamar/playlist.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Safwa,AlSafwa.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlSafwa.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Shallal TV (1080p),AlShallalTV.ae@SD,available,Working,audio+video,6984,1,amg01480-alshallalfze-alshallal-ono-q0hfg.amagi.tv,https://amg01480-alshallalfze-alshallal-ono-q0hfg.amagi.tv/playlist.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Sharqiya Min Kabla (1080p),AlSharqiyaMinKabla.ae@SD,available,Working,audio+video,4288,1,svs.itworkscdn.net,https://svs.itworkscdn.net/kablatvlive/kabtv1.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Wousta TV (1080p),AlWoustaTV.ae@SD,available,Working,audio+video,6097,1,svs.itworkscdn.net,https://svs.itworkscdn.net/alwoustalive/alwoustatv.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Yaum TV (1080p),AlYaumTV.ae@SD,available,Working,audio+video,5028,1,hlspackager.akamaized.net,https://hlspackager.akamaized.net/live/DB/ALYAUM_TV/HLS/ALYAUM_TV.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Yawm,AlYawm.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlYawm.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Al Arabiya (1080p),Alarabiya.ae@SD,available,Working,audio+video,2200,1,live.alarabiya.net,https://live.alarabiya.net/alarabiapublish/alarabiya.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,Alarabiya Portrait,AlarabiyaPortrait.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlarabiyaPortrait.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Alfa Series,AlfaSeries.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlfaSeries.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,B4U Aflam,B4UAflam.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/B4UAflam.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Baynounah TV,BaynounahTV.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/BaynounahTV.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Bee Theater,BeeTheater.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/BeeTheater.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Butterfly HDTV,ButterflyHDTV.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ButterflyHDTV.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Cartoon Network Arabic [Blocked: dmca],CartoonNetworkArabic.ae,blocked,Not tested — blocklisted,IPTV-org blocklist,,0,example.invalid,https://example.invalid/iptv-no-stream/CartoonNetworkArabic.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,China Arab TV,ChinaArabTV.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ChinaArabTV.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Cinema 1,Cinema1.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Cinema1.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Cinema 2,Cinema2.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Cinema2.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,Citruss TV,CitrussTV.ae,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/CitrussTV.ae
2026-08-30 10:13:30 UTC,United Arab Emirates,CNBC Arabiya (1080p),CNBCArabiya.ae@SD,available,Working,audio+video,5437,1,cnbc-live.akamaized.net,https://cnbc-live.akamaized.net/cnbc/master.m3u8
2026-08-30 10:13:30 UTC,United Arab Emirates,CNN Arabic [Blocked: dmca],CNNArabic.ae,blocked,Not tested — blocklisted,IPTV-org blocklist,,0,example.invalid,https://example.invalid/iptv-no-stream/CNNArabic.ae
